sent_id	clause_text	lds_n	word_n
train-s1053	估计+此外+资料+亲缘+可能+而+出+树+不同+结果+非常+的+关系+亲缘+	7	14
train-s1054	注意+请+特别+	2	3
train-s1054	简易+	1	1
train-s1054	精致+式+这+方程+看+起来+	5	6
train-s1054	隐藏+	1	1
train-s1054	有+然而+方面+在+使用+问题+很大+的+	5	8
train-s1055	给+	1	1
train-s1055	杀掉+菁英+把+所有+的+都+	5	6
train-s1055	好+就+了+	1	3
train-s1055	平等+这样+的话+世界+就+了+	4	6
train-s1055	和平+而+	1	2
train-s1056	寻找+在+性向+自己+的+	3	5
train-s1056	有+不过+她+人群+对+烦恼+	4	6
train-s1056	说+绝对+不能+的+	2	4
train-s1057	有+男友+美知留+的+同居+倾向+暴力+	3	7
train-s1058	播出+在+本集+后+	2	4
train-s1058	指出+观众+部份+	1	3
train-s1058	不错+结局+	1	2
train-s1058	指出+而+观众+部份+则+	3	5
train-s1058	让+结局+	1	2
train-s1058	大失所望+人+	1	2
train-s1059	挣扎+岸川+此+因+未来+于+家人+的+未来+和+事业+的+	8	12
train-s1059	之间+	1	1
train-s1060	客串+	1	1
train-s1060	演出+学者+文+中+大学+系+文+中+部分+也+会+	7	11
train-s1061	有限+由于+次数+魔石+的+使用+	3	6
train-s1061	中+	1	1
train-s1061	进行+故+需+先+商店+在+游戏+的+魔法+补给+	7	10
train-s1062	内外+	1	1
train-s1062	恢复+道具+这些+可以+战斗+在+体力+HP+魔力+CP+	5	10
train-s1062	恢复+或+队员+	2	3
train-s1062	倒下+的+	1	2
train-s1063	外传+外传+记+最游+是+作品+家+日本+漫画+峰仓+和也+的+漫画+记+最游+的+	8	16
train-s1063	套用+故事+名称+记+中国+神话+故事+西游+的+人物+	6	10
train-s1063	没有+但+方面+剧情+并+关联+任何+	4	7
train-s1064	用+被+检索+在+图像+	3	5
train-s1064	基+于+内容+的+	3	4
train-s1064	中+	1	1
train-s1064	基+通过+于+查找+性+特征+本地+的+相似+的+例子+	4	11
train-s1064	得到+这+来+图像+	2	4
train-s1065	爆发+月+年+2013+9+政争+月+九+	3	8
train-s1066	召开+会+记者+	2	3
train-s1066	公开+电话+	2	2
train-s1066	监听+到+王+金平+柯+与+建铭+的+	4	8
train-s1066	间+	1	1
train-s1066	认为+日+年+2013+月+9+6+总长+检察+黄+世铭+	5	11
train-s1066	有+嫌疑+关说+	2	3
train-s1067	三+	1	1
train-s1067	贪渎+特殊+重大+	2	3
train-s1067	犯罪+经济+	1	2
train-s1067	危害+秩序+社会+	2	3
train-s1067	指定+总长+经+法院+最高+署+检察+检察+之+	4	9
train-s1067	案件+	1	1
train-s1068	中+	1	1
train-s1068	引用+故事+亦+历史+不少+世纪+欧洲+18+的+	6	9
train-s1068	如+人物+位+数+历史+	3	5
train-s1068	存在+实际+的+	1	3
train-s1069	配对+的+	1	2
train-s1069	获得+半导体+类型+种+这+的+也+可+分子+通过+电子+给体+分子+与+电子+受体+来+	11	17
train-s1070	称+类+序数+的+被+为+	3	6
train-s1070	无界+是+的+	1	3
train-s1070	共尾+或+的+	1	3
train-s1070	给定+序数+任何+的+	3	4
train-s1070	是+时候+在+总+	3	4
train-s1070	有+	1	1
train-s1070	大+成员+类+个+这+的+某个+于+它+	3	9
train-s1071	称+人+发言+	1	3
train-s1071	繁忙+线路+	1	2
train-s1071	沉重+由于+量+前线+同事+工作+	4	6
train-s1071	增加+已+	1	2
train-s1071	接听+人手+	1	2
train-s1071	提升+故+公司+近期+质素+服务+	5	6
train-s1072	在+高中+乔治+华盛顿+	3	4
train-s1072	读书+时期+青年+帕尔曼+	3	4
train-s1072	入读+年+1971+他+于+大学+纽约+的+雷曼+	4	9
train-s1073	达+面积+大楼+坊+朗豪+办公+的+总+楼面+平方尺+77万+	5	11
train-s1073	平方尺+面积+每层+约+1.7万+	3	5
train-s1073	有+楼层+个+多+各+设计+不同+	3	7
train-s1074	启用+日+年+1999+月+4+2+馆+波锭+纪念+图书+正式+	7	12
train-s1075	下+	1	1
train-s1075	写成+年+1429+监督+在+世宗+的+	4	7
train-s1075	农书+是+朝鲜+部+第一+	3	5
train-s1075	记录+直说+农事+了+种植+收获+播种+处理+和+土壤+技术+农业+	7	12
train-s1075	等+	1	1
train-s1076	哀悼+举国+的+	1	3
train-s1076	除+了+	1	2
train-s1076	降+旗+半+	2	3
train-s1076	有+场合+在+还+习惯+国旗+在+	5	7
train-s1076	上+	1	1
train-s1076	系+丝带+黑色+的+	3	4
train-s1077	保留+语音+字+汉+了+体系+音+中古+的+入声+	3	10
train-s1078	上+	1	1
train-s1078	统一+的+	1	2
train-s1078	国家+高丽+是+半岛+朝鲜+个+第一+民族+	5	8
train-s1078	形成+文化+韩+的+	1	4
train-s1078	开始+由于+形成+民族+韩+的+和+也+朝代+于+这+一+	7	12
train-s1078	建立+在+王朝+朝鲜+之后+	2	5
train-s1078	继续+此+因+中国+国家+和+西方+仍然+	5	8
train-s1078	以+	1	1
train-s1078	作+高丽+为+别名+朝鲜+的+	3	6
train-s1079	决定+日+月+3+19+苏联+	3	6
train-s1079	接受+原则+美国+遣返+自愿+	3	5
train-s1079	在+朝鲜+	1	2
train-s1079	停战+	1	1
train-s1080	移送+被+营地+国+中立+	2	5
train-s1080	准备+战俘+军+志愿+的+	3	5
train-s1080	接受+解释+	1	2
train-s1080	移往+也+汉城+	1	3
train-s1080	派遣+同时+小组+中华+民国+指导+并+区+向+中立+	7	10
train-s1080	由+的+	2	2
train-s1080	组成+记者+译员+	1	3
train-s1080	内+	1	1
train-s1080	保持+小组+前进+战俘+与+区+中立+的+反+共+连络+密切+	7	12
train-s1081	继位+为+大汗+	2	3
train-s1081	支持+年+1251+蒙哥+	3	4
train-s1081	回国+	1	1
train-s1081	夺取+哈剌旭烈+汗位+	2	3
train-s1082	无色+由于+物+物质+种+这+两+的+纯净+都是+的+	6	11
train-s1082	白色+或+	1	2
train-s1082	用+但是+物质+别+的+一些+也+被+于+	5	9
train-s1082	解释+	1	1
train-s1082	比如+成因+红色+淡+的+物+混合+	3	7
train-s1082	含有+硫磺+的+	2	3
train-s1082	等+	1	1
train-s1083	之下+	1	1
train-s1083	购入+同盟+在+长州+名义+以+萨摩+英国+向+武器+军舰+	5	11
train-s1084	在+当时+正+长州+的+	3	5
train-s1084	有+对此+感受+强烈+	2	4
train-s1084	给+萨摩+的+	2	3
train-s1084	写道+坂本+龙马+甚至+信里+在+	4	6
train-s1084	最强+军+长州+是+日本+的+	3	6
train-s1085	采信+同时+法官+英国+也+不+话+木户+幸一+的+	7	10
train-s1085	起诉+了+他+	2	3
train-s1086	王国+古代+曾+是+独立+	4	5
train-s1086	上+	1	1
train-s1086	接近+木斯塘+西藏+和+语言+在+文化+都+很+	5	9
train-s1087	凌日+木星+	1	2
train-s1087	运行+当+木星+到+太阳+星+和+天王+时+	6	9
train-s1087	之间+	1	1
train-s1087	发生+的+	1	2
train-s1087	现象+是+种+一+罕见+的+天文+	4	7
train-s1088	宣布+	1	1
train-s1088	承认+	1	1
train-s1088	独立+缅甸+	1	2
train-s1088	在+仰光+	1	2
train-s1088	设立+月+年+1943+8+政府+日本+并+馆+日本+驻+缅甸+大使+	8	13
train-s1089	担任+木村+还+过+次长+内阁+近卫+内阁+东条+的+省+陆军+	6	12
train-s1090	逝世+考证+根据+沙畹+的+木櫾+可能+年+于+1688+	7	10
train-s1091	高大+腺叶木犀榄+则+比较+	3	4
train-s1091	在+里面+州+澳大利亚+昆士兰+的+森林+的+	5	8
train-s1091	达到+能+米+15+18+至+	4	6
train-s1091	产出+腺叶木犀榄+能+木材+硬+韧+而+的+	6	8
train-s1091	更硬+它+比+的+	1	4
train-s1091	有+还+	1	2
train-s1091	生长+省+在+南非+纳塔尔+夸祖鲁+	4	6
train-s1091	树木+黑铁木+O.+laurifolia+是+当地+重要+的+	5	8
train-s1092	丰富+力+乐器+木管+的+表现+	2	6
train-s1092	复杂+技巧+演奏+	1	3
train-s1093	中+	1	1
train-s1093	使用+作家+意大利+法国+和+的+歌剧+陆续+作品+在+自己+的+了+乐器+木管+	10	15
train-s1094	创办+期刊+文学+莱采巴+	2	4
train-s1094	开始+年+1909+他+正式+	3	5
train-s1094	倡导+主义+未来+	2	3
train-s1095	相近+方面+在+反+传统+思想+马雅可夫斯基+的+马里内蒂+和+最为+	7	11
train-s1096	就是+思潮+主义+未来+的+文学+的+	3	7
train-s1096	下+	1	1
train-s1096	出现+条件+在+种+这+社会+历史+	5	7
train-s1097	开始+他+年+于+1906+	3	5
train-s1097	出任+官职+	1	2
train-s1098	计划+迪斯雷利+	1	2
train-s1098	减轻+税+麦芽+茶叶+的+间接+	4	6
train-s1098	加重+税+物业+	2	3
train-s1099	圆形+但+路径+物质+这些+的+不是+正+的+	5	9
train-s1100	生+哈里森+本德+于+州+俄亥俄+北+	4	7
train-s1100	时+	1	1
train-s1100	搬到+岁+21+全家+印第安纳波利斯+州+印地安那+	3	7
train-s1100	成+最终+为+家+个+一+著名+的+政治+	4	9
train-s1101	等+	1	1
train-s1101	相遇+的+	1	2
train-s1101	带出+故事+亦+疑问+以+他+对于+人生+自己+的+存在+想法+以及+人+的+做法+及+思想+主题+	14	19
train-s1102	杀死+当时+太守+南阳+秦+颉+首领+南阳+黄巾+张+曼成+	5	11
train-s1102	以+就+	1	2
train-s1102	首+赵+弘+为+	2	4
train-s1102	据守+余众+并+宛城+	2	4
train-s1103	无子+由于+他+	2	3
train-s1103	撤除+此+因+国+明朝+顺阳+	3	6
train-s1104	袭封+朱+祁镛+年+于+成化+十五+年+1479+襄王+	6	10
train-s1105	虚构+电影+年+2011+客+藏+	3	6
train-s1105	妄图+势力+外国+	1	3
train-s1105	杀害+特使+朱+绣+	3	4
train-s1105	阻挡+	1	1
train-s1105	进+活佛+藏+	1	3
train-s1105	挺身而出+	1	1
train-s1105	担负+丹噶尔+客+藏+起+使命+艰巨+	4	7
train-s1105	护送+的+	2	2
train-s1105	进+特使+藏+	1	3
train-s1106	发达+交通+镇+朱里+	1	4
train-s1106	快捷+通讯+	1	2
train-s1106	民丰+	1	1
train-s1106	物阜+	1	1
train-s1106	重镇+古+自+为+豫南+商埠+	4	6
train-s1107	外访+北京+	1	2
train-s1107	获+日+年+2008+月+4+28+朴+义春+	5	9
train-s1107	在+中南海+北京+	2	3
train-s1107	接见+委员+时任+国务+戴+秉国+	3	6
train-s1108	上市+股份+公司+该+日+在+年+2011+月+7+15+板+于+所+港交+创业+	8	16
train-s1108	8160+当时+代码+为+	3	4
train-s1109	之后+	1	1
train-s1109	中风+因为+	1	2
train-s1109	谢世+不久+小姐+二+阿曼达+	3	5
train-s1110	上+	1	1
train-s1110	发现+天+偶然+一+市场+于+人+一+同型+女版+机器+	8	11
train-s1110	尾随+经由+	1	2
train-s1110	找到+最后+他+了+家+个+一+科学+	4	8
train-s1110	叫+鲁伯+巴恩斯+的+	2	4
train-s1110	儿子+原来+他+就是+者+安德鲁+的+设计+的+	6	9
train-s1110	继承+了+工艺+父亲+的+博学+和+	4	7
train-s1110	发扬光大+并且+	1	2
train-s1110	做+他+能+把+皮肤+人+机器+的+得+	5	9
train-s1110	一模一样+真人+和+	1	3
train-s1110	说+但是+他+	2	3
train-s1110	缺少+自己+资金+	1	3
train-s1110	没+而且+又+	2	3
train-s1110	投资+人+愿意+	2	3
train-s1111	写道+克里斯托弗+米特斯+Christopher+Metress+	3	5
train-s1111	标志+小说+是+个+一+	3	5
train-s1111	强大+情感+它+的+依然+出奇+地+	5	7
train-s1111	没有+因为+它+仍旧+	3	4
train-s1111	受到+	1	1
train-s1111	审评+	1	1
train-s1112	遭+但+沙柏+再+	3	4
train-s1112	磨折+伤患+	1	2
train-s1112	令+膝伤+季前+的+	2	4
train-s1112	缺席+他+球季+整个+年+1997+98+	4	7
train-s1112	取回+沙柏+从此+不能+再+席位+其+正选+	6	8
train-s1113	避免+为+	1	2
train-s1113	绝后+他+	1	2
train-s1113	过继+成员+其+家族+儿子+将+给+他+	3	8
train-s1114	得到+只有+弟子+亲近+能+传授+他+的+大枪+	5	9
train-s1114	没有+可惜+因素+因为+时代+大枪+他+的+并+	6	9
train-s1114	传承+很好+的+被+下来+	2	5
train-s1115	子+李+僖+皇子+唐朝+是+肃宗+唐+李+亨+的+第十四+	6	12
train-s1115	宫人+生母+是+普通+	3	4
train-s1116	在+北京+	1	2
train-s1116	逝世+日+年+1962+月+2+9+李+克农+	5	9
train-s1117	用+仍+年号+唐+天祐+	3	5
train-s1117	以+	1	1
train-s1117	复兴+唐朝+	1	2
train-s1117	名+为+	1	2
train-s1117	展开+李+克用+后梁+与+争斗+阶段+个+另+一+的+	5	11
train-s1118	等到+	1	1
train-s1118	一到+画家+	1	2
train-s1118	大怒+	1	1
train-s1118	说道+李+克用+立刻+	3	4
train-s1118	派+淮南+	1	2
train-s1118	画+你+来+我+	2	4
train-s1118	想必+	1	1
train-s1118	中+	1	1
train-s1118	最好+你+是+画家+的+	4	5
train-s1118	画+如果+今天+得+	2	4
train-s1118	不好+	1	1
train-s1118	死地+那么+这里+就是+你+的+	5	6
train-s1119	是+原型+故事+则+这+的+可能+很+	3	8
train-s1119	出+自+记载+纪+史+旧+代+五+武皇+的+	6	10
train-s1119	上+	1	1
train-s1120	发动+正月+次年+司马+懿+就+政变+陵+高平+	4	9
train-s1120	封闭+城+洛阳+	2	3
train-s1120	接管+和+军营+曹+爽+曹+和+羲+的+	5	9
train-s1120	罢免+兄弟+曹+爽+	3	4
train-s1121	李+天赐+字+耀枢+人+省+贵州+府+贵阳+县+贵筑+人物+清朝+政治+	7	14
train-s1121	出身+进士+	1	2
train-s1122	率军+	1	1
train-s1122	起事+	1	1
train-s1122	连克+彰化+凤山+	1	3
train-s1122	围攻+秋+年+乾隆+五十一+年+1786+首领+台湾+会+天地+林+爽文+府城+	7	14
train-s1122	震动+	1	1
train-s1122	派遣+朝廷+	2	2
train-s1122	领军+	1	1
train-s1122	镇压+福康安+	2	2
train-s1122	随往+李+威光+	2	3
train-s1123	间+	1	1
train-s1123	相恋+及后+她+年+于+年+1998+2001+何+与+家劲+	7	11
train-s1124	参加+年+1999+李+宗伟+赛+马来西亚+全国+球+羽毛+锦标+	7	11
train-s1124	击败+先后+高手+国内+	2	4
train-s1124	赢得+一举+冠军+全国+	2	4
train-s1124	成+他+为+了+人+单+队+国家+男+的+接班+	6	11
train-s1125	打+部队+张+天佐+游击+	2	5
train-s1125	抗战+	1	1
train-s1125	胜利+在+后+	2	3
train-s1125	编入+期间+抗战+部队+国军+王+耀武+	5	7
train-s1126	指出+书+起诉+	1	3
train-s1126	下称+机场+江北+	2	3
train-s1126	作+为+者+机场+重庆+江北+国际+的+经营+者+和+管理+	7	12
train-s1126	尽到+未+义务+安全+保障+	3	5
train-s1126	置+安全+原告+人身+财产+尊严+和+人格+	6	8
train-s1126	不顾+于+	1	2
train-s1126	放任+公司+重庆+机场+集团+有限+	5	6
train-s1126	聚集+机场+	1	2
train-s1126	侮辱+	1	1
train-s1126	诽谤+分子+不法+原告+对+肆意+	4	6
train-s1126	致使+	1	1
train-s1126	受损+权利+原告+人身+	2	4
train-s1126	受到+权+名誉+	1	3
train-s1126	侵犯+严重+	1	2
train-s1127	称+高+子程+还+	2	4
train-s1127	认罪+李+庄+前+	2	4
train-s1127	有+曾+	1	2
train-s1127	找+李+庄+	1	3
train-s1127	谈话+	1	1
train-s1127	要求+领导+高级+	2	3
train-s1127	撤回+上诉+	1	2
train-s1127	更换+其+律师+辩护+	3	4
train-s1128	综合+	1	1
train-s1128	言+而+	1	2
train-s1128	质疑+权贵+	1	2
train-s1128	论事+良心+凭+	1	3
train-s1128	有+无论+	1	2
train-s1128	反对+人+几多+	1	3
train-s1128	觉得+只要+	1	2
train-s1128	做+自己+得+	1	3
train-s1128	对+	1	1
train-s1128	坚持+	1	1
train-s1128	做+就+去+	2	3
train-s1129	相连+而+悲观+则+消极+与+	4	6
train-s1129	悲观+前景+对+	1	3
train-s1129	觉得+	1	1
train-s1129	努力+	1	1
train-s1129	做+去+	1	2
train-s1129	达到+也+不会+目标+预期+	3	5
train-s1129	积极+又+怎+会+呢+	3	5
train-s1130	受洗+正式+的+	1	3
train-s1130	信徒+由于+他+是+朝鲜+史上+位+第一+教+天主+	7	10
train-s1130	视+此+因+年+1784+被+教+朝鲜+半岛+天主+为+始+	7	12
train-s1130	开教+之+	1	2
train-s1131	住+人+二+窑洞+在+山+小石+的+个+一+破旧+的+	6	12
train-s1131	内+	1	1
train-s1131	出生+孩子+便+这里+在+	3	5
train-s1132	得知+后+	1	2
train-s1132	大惊+	1	1
train-s1132	觉得+	1	1
train-s1132	降将+自己+是+军+国军+西北+	4	6
train-s1132	严令+父亲+孔+令华+的+中将+军+中国+人民+解放+孔+从周+	8	12
train-s1132	来往+儿子+不得+李+与+敏+	4	6
train-s1133	起+	1	1
train-s1133	呆+于是+年+从+1976+李+敏+便+在+家里+	6	10
train-s1134	让+母亲+贺+子珍+	2	4
train-s1134	给+毛+泽东+	1	3
train-s1134	写+娇娇+了+信+封+一+	3	6
train-s1134	用+文+俄+	2	3
train-s1134	汇报+娇娇+信中+在+了+现状+自己+的+	5	8
train-s1135	去+随后+王+稼祥+娇娇+和+一同+	4	7
train-s1135	接+	1	1
train-s1135	离开+贺+子珍+院+病+精神+	3	6
train-s1136	胜诉+于+时+	1	3
train-s1136	提出+由于+萧+孟能+未能+李+对+敖+赔偿+民事+	6	10
train-s1136	附带+之+	1	2
train-s1136	委托+此+自+萧+孟能+	3	5
train-s1136	管理+李+敖+	2	3
train-s1136	清偿+并+	1	2
train-s1136	超过+市值+债务+之+家产+两千万+之+	4	7
train-s1136	归+如数+于+	1	3
train-s1136	有+李+敖+所+	2	4
train-s1137	过世+父亲+后+	1	3
train-s1137	替人+靠+	1	2
train-s1137	洗+衣服+	1	2
train-s1137	养大+妈妈+李+文忠+的+李+文忠+	4	7
train-s1137	过度+由于+劳累+	2	3
train-s1137	考上+名+以+第一+一中+台中+	3	6
train-s1137	放榜+李+文忠+的+	2	4
train-s1137	升到+竟+天+在+那+一+血压+220+	5	8
train-s1137	中风+差点+	1	2
train-s1138	娶+他+	1	2
train-s1138	妻+女+丞相+宇+文泰+之+公主+义安+为+	5	9
train-s1138	卧病+由于+他+常年+在+床+	4	6
train-s1138	日赐+钱+	1	2
train-s1138	一千+	1	1
train-s1138	供+宇+文泰+以+费+其+药石+之+	5	8
train-s1139	视+这+可+被+为+遗迹+	4	6
train-s1139	萌芽+字喃+初期+的+	2	4
train-s1140	抵达+日+年+1996+月+4+17+李+柱铭+华盛顿+美国+	6	11
train-s1140	承认+他+	1	2
train-s1140	争取+美国+向+	1	3
train-s1140	化+问题+把+香港+国际+	3	5
train-s1140	呼吁+	1	1
train-s1140	给予+国际+亦+应+中国+压力+	4	6
train-s1140	保证+以+	1	2
train-s1140	移交+政权+香港+后+	1	4
train-s1140	得+	1	1
train-s1140	自治+以+高度+	2	3
train-s1141	在位+时+	1	2
train-s1141	继承+李+歆+政策+其+父+	5	6
train-s1141	称臣+于+东晋+的+	3	4
train-s1141	封+此+因+东晋+	2	4
train-s1141	公+其+为+酒泉+	3	4
train-s1142	审理+日+年+2004+月+3+5+法院+市+广州+区+东山+人民+案+涉嫌+李+民英+	9	17
train-s1142	受贿+	1	1
train-s1143	创办+他+亦+曾+中心+香港+大学+佛学+研究+会+和+福慧+基金+组织+佛教+慈善+	12	16
train-s1143	等+	1	1
train-s1144	毕业+系+于+中国+侨+华+大学+医疗+	6	8
train-s1144	移居+香港+	1	2
train-s1144	发展+年+1972+	2	3
train-s1144	开始+她+丈夫+和+李+常盛+	3	6
train-s1144	经营+	1	1
train-s1144	包括+业务+化+元+多+酒楼+市场+超级+金融+财务+	3	10
train-s1144	等+	1	1
train-s1145	带+着+心情+任何+的+	3	5
train-s1145	有爱+只要+	1	2
train-s1145	家+都是+你+的+	3	4
train-s1146	到+厅局+当地+司法+	3	4
train-s1146	注册+由于+律师+必须+每年+次+一+	6	7
train-s1146	掌握+厅+司法+局+司法+着+大权+律师+的+生杀+	5	10
train-s1147	谦虚+	1	1
train-s1147	谨慎+生性+	2	2
train-s1147	过甚+因为+幼弟+李+冲+得宠+	3	6
train-s1147	担心+	1	1
train-s1147	过多+权势+富贵+	1	3
train-s1147	以+	1	1
train-s1147	年老+	1	1
train-s1147	有病+	1	1
train-s1147	由+为+	1	2
train-s1147	请求+李+茂+	2	3
train-s1147	放弃+官职+	1	2
train-s1148	跳槽+卫视+东方+	2	3
train-s1148	男友+当时+还是+的+	2	4
train-s1148	搭档+	1	1
train-s1148	主持+年+2006+邱+与+启明+节目+晨间+新闻+看+东方+	6	11
train-s1149	岁+李+藩+四十多+了+	2	5
train-s1149	没有+还+	1	2
train-s1149	当官+	1	1
train-s1149	在+扬州+	1	2
train-s1149	读书+	1	1
train-s1149	应付+无力+家用+	1	3
train-s1149	埋怨+妻子+此+因+	2	4
train-s1149	处之泰然+他+也+	2	3
train-s1150	中+进士+	1	2
train-s1150	授+年+景泰+五+李+裕+御史+监察+	5	8
train-s1151	负责+李+裕智+还+亲自+工作+教育+政治+及+训练+军事+	6	11
train-s1152	人物+李+遇陛+人+丰城+江西+是+名+一+清朝+政治+	6	11
train-s1153	拍+画报+了+	1	3
train-s1153	录制+虽然+歌曲+也+完+了+	4	6
train-s1153	不好+为了+关系+和+们+哥哥+的+	5	7
train-s1153	退出+但是+却+因而+团体+	3	5
train-s1153	换+后来+又+了+公司+家+一+经纪+了+	5	9
